6064,Issues in International Law
6065,Principles of Aviation Law
6066,Human Rights in PRC Law and Society
6067,Principles of Corporate Insolvency
6068,International and Foreign Law Summer School (Sydney)
6069,Principles of Information & Privacy Law
6070,Principles of Family Law: Matrimonial Law
6071,Principles of Family Law: Child Law
6072,The Clinic for Public Interest Advocacy
6073,Rome: Law and History
6074,Law of the Sea
6075,Global Issues in Law
6076,Issues in Administrative Law
6077,Comparative Conflict of Laws
6079,Elder Law
6080,Climate Law
6082,Business Taxation: Principles and Practice
6083,New Ventures Legal Clinic
6084,Economics for Competition Law
6085,Issues in Property Law
6086,Chinese Law on Corporate Finance
6087,Mediation Practice
6088,The Laws and Legal System of the United States
6089,Legal Technologies
6090,Law and Film
6091,Principles of Digital Technology and Law
6092,CISG: Law and Practice
6101,Legal System and Methods in China
6102,Chinese Civil Law
6103,Chinese Contract Law
6104,Chinese Company Law
6111,Chinese Foreign Trade and Investment Law
6112,Chinese Practice on International Law
6113,Private International Law in China
6114,Chinese Civil Procedure Law
6115,Chinese Securities Regulation
6116,Chinese Intellectual Property Law
6117,Chinese Banking Law
6118,Chinese Tax Law
6119,Chinese Environmental Law
6120,Dispute Resolution in China
6121,Chinese Constitutional and Administrative Law
6122,Chinese Politics and Law
6123,Chinese Finance and Law
6124,Chinese Accounting and Law
6125,Property Law in China
6126,Chinese Economy and Law
6127,Chinese Commercial Law
6128,Chinese Financial Law
6129,Chinese Law Internship
6130,Chinese Investment Law
6131,Chinese Employment Law
6132,Criminal Justice and Society in China
6133,Global Issues in Law
6134,Chinese Law and Society in an Age of Digital Technologies and Artificial Intelligence
6201,Common Law: Origins and Development
6211,"History, Culture and the Law"
6212,Crime and the Sanctioning Process
6213,Comparative Legal Traditions
6214,"Copyright, Digital Subject Matter & Information Technology"
6215,Common Law: Globalization and Convergence
6216,Comparative Constitutional Law
6217,Principles of Unjust Enrichment
6218,"Principles of Art, Antiquities, Cultural Heritage and the Law"
6219,Global Issues in Law
6220,Cyberlaw and Intellectual Property: Principles and Practice
6221,Transnational Law After Empire
6222,Colonial Governance and the Rule of Law
6223,Artificial Intelligence and the Common Law
6301,Law of International Business Transactions I
6302,Law of International Business Transactions II
6303,Trans-national Legal Problems
6304,International Economic Development and the Law
6311,World Trade Law
6312,International Financial and Banking Law
6313,International Taxation
6314,The Law of Electronic Commerce
6315,Principles of Competition Law
6316,Shipping Law
6317,International Commercial Arbitration
6318,International and Comparative Intellectual Property Law
6319,International Environmental Law
6320,Comparative Contract Law
6321,Comparative Corporate Governance
6322,Comparative Company Law
6323,Business and the Law in Hong Kong
6324,European Union Law
6325,International Relations
6326,International Finance and Accounting
6327,International Economics
6328,International Economic Law Skills
6329,International Investment Law Policy and Development
6330,Preferential Trade Agreements: Theory and Practice
6331,International and Comparative Energy Law
6332,Global Issues in Law
6333,Issues of Tax Policy
6334,Merger Control
6335,Issues in Competition Law
6336,Investor-State Dispute Settlement
6337,Law and Practice of Investment Arbitration
6338,International Economic Law and the Legal Profession
6339,Conflicts in International Commercial Litigation
6340,The Law of the Digital Economy
6401,Project Finance and Infrastructure Law
6402,Clean Technology Law
6411,Clean Energy and Climate Law
6412,Oil and Gas Law
6413,Dispute Resolution in the Energy and Natural Resources Sector
6414,Disaster Law
6415,Financial Markets: Law and Operation
6416,Chinese Energy Law
6417,Water Law
6501,Law and History
6591,Legal History Thesis I
6592,Legal History Thesis II
6901,Independent Research
6902,Independent Research Dissertation
6911,Company Law
6913,Evidence
6915,Constitutional Law
6917,Commercial Law
6918,Equity and Trusts
6919,Land Law
6920,Administrative Law
6921,Contract
6922,Criminal Law
6923,Tort
7001,Orientation to Research Postgraduate Studies
7002,Research Methodologies
7003,Legal Academic Composition for Research Postgraduate Students
7004,Legal Education Practicum
8001,"Thesis Research, Writing and Organisation"
